piece,dataset,fold,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
ballroom/ballroom_Albums-AnaBelen_Veneo-03/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Ballroom_Classics4-05/track.npy,ballroom,1,0.9041095890410958,0.972972972972973,0.972972972972973,0.9166666666666666,1.0,1.0
ballroom/ballroom_Albums-Ballroom_Magic-03/track.npy,ballroom,1,0.9459459459459459,1.0,1.0,0.8799999999999999,0.6923076923076923,0.6923076923076923
ballroom/ballroom_Albums-Ballroom_Magic-11/track.npy,ballroom,1,0.9932885906040269,0.9866666666666667,0.9866666666666667,1.0,1.0,1.0
ballroom/ballroom_Albums-Cafe_Paradiso-05/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Cafe_Paradiso-08/track.npy,ballroom,1,0.9902912621359222,0.9807692307692307,0.9807692307692307,1.0,1.0,1.0
ballroom/ballroom_Albums-Cafe_Paradiso-11/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Cafe_Paradiso-16/track.npy,ballroom,1,0.993006993006993,0.9861111111111112,0.9861111111111112,1.0,1.0,1.0
ballroom/ballroom_Albums-Chrisanne1-01/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Chrisanne1-04/track.npy,ballroom,1,0.9906542056074767,0.9814814814814815,0.9814814814814815,0.962962962962963,0.9285714285714286,0.9285714285714286
ballroom/ballroom_Albums-Chrisanne1-14/track.npy,ballroom,1,0.9940119760479043,0.9523809523809523,0.9523809523809523,0.975609756097561,0.9523809523809523,0.9523809523809523
ballroom/ballroom_Albums-Chrisanne2-05/track.npy,ballroom,1,1.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855
ballroom/ballroom_Albums-Chrisanne2-06/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Chrisanne3-01/track.npy,ballroom,1,0.9859154929577464,0.9722222222222222,0.9722222222222222,0.9565217391304348,0.9166666666666666,0.9166666666666666
ballroom/ballroom_Albums-Chrisanne3-02/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Chrisanne3-06/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Chrisanne3-09/track.npy,ballroom,1,0.9932885906040269,0.9866666666666667,0.9866666666666667,1.0,1.0,1.0
ballroom/ballroom_Albums-GloriaEstefan_MiTierra-11/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam-04/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam-08/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
