piece,dataset,source_path,candidate_count,direct_count,structured_count,final_count,count_ratio,beat_fallback,direct_casm_agreement,period_margin_mean,period_margin_median,period_margin_q10,period_margin_q90,low_margin_fraction,high_margin_fraction,edge_coefficient_median,edge_coefficient_q10,edge_coefficient_q90,direct_beat_fmeasure,direct_beat_cmlt,direct_beat_amlt,casm_beat_fmeasure,casm_beat_cmlt,casm_beat_amlt,delta_fmeasure,delta_cmlt,delta_amlt,panel
gtzan/gtzan_blues_00067/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00067__track.npy.npz,155,81,81,81,1.0,False,1.0,0.0883033722639083,0.0882991850376129,0.0737736120820045,0.1072989493608474,1.0,0.0,0.7546109637564192,0.6140452254151377,0.9434113019470765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00068/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00068__track.npy.npz,121,81,81,81,1.0,False,1.0,0.082644984126091,0.0766411125659942,0.0642725676298141,0.1095314547419548,1.0,0.0,0.6395806882018036,0.526829465375833,0.961464776695332,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00069/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00069__track.npy.npz,64,40,40,40,1.0,False,1.0,0.1151503026485443,0.1096231043338775,0.1032594434916973,0.1345915861427784,1.0,0.0,0.9857285751094248,0.9077485091446936,1.4055999907817225,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00070/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00070__track.npy.npz,121,74,74,74,1.0,False,1.0,0.1076976060867309,0.1039323434233665,0.0970176979899406,0.1240895465016365,1.0,0.0,0.9092722116338768,0.8368857253834565,1.20607362005923,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00071/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00071__track.npy.npz,171,75,74,74,0.9866666666666668,False,0.9932885906040269,0.1037269756197929,0.1020074188709259,0.0902014523744583,0.1153692826628685,1.0,0.0,0.8884438168175085,0.7774746876745361,1.0339067526404777,0.96,0.9523809523809524,0.9523809523809524,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.0238709677419355,0.0314900153609831,0.0314900153609831,mscnn_gtzan
gtzan/gtzan_blues_00072/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00072__track.npy.npz,81,35,35,35,1.0,False,1.0,0.1244291365146637,0.1130638048052787,0.1018045842647552,0.1553234755992889,0.9506172839506172,0.0,0.9976046325600884,0.8919240299298624,1.5161271146942228,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00073/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00073__track.npy.npz,111,55,51,51,0.9272727272727272,False,0.9622641509433962,0.0914846137166023,0.1007278561592102,0.0446119681000709,0.1149662286043167,1.0,0.0,0.8877907641273538,0.522619589437424,0.9765549627751522,0.975609756097561,1.0,1.0,0.975609756097561,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00074/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00074__track.npy.npz,71,55,55,55,1.0,False,1.0,0.0904804021120071,0.0908619910478591,0.0370504111051559,0.1342102736234665,1.0,0.0,0.7727558707513542,0.3124884143947872,1.2235123191079595,0.967741935483871,0.9361702127659576,0.9361702127659576,0.967741935483871,0.9361702127659576,0.9361702127659576,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00075/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00075__track.npy.npz,102,59,59,59,1.0,False,1.0,0.1017912030220031,0.0995362251996994,0.0875120028853416,0.1196572110056877,1.0,0.0,0.8602760344232228,0.7441783039774222,1.078727291205131,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00076/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00076__track.npy.npz,115,60,58,58,0.9666666666666668,False,0.9830508474576272,0.1069361716508865,0.0984947755932807,0.0914812117815017,0.1429481506347656,1.0,0.0,0.8777613806117893,0.7829340965937905,1.329946217363431,0.979591836734694,0.94,0.94,1.0,1.0,1.0,0.0204081632653061,0.06,0.06,mscnn_gtzan
